workerid,proliferate.condition,correct_answer,prime,probeContent,response,rt,slide_number_in_experiment,target,trial_type,catch_trials,subject_information.age,subject_information.assess,subject_information.chinese_country_years,subject_information.chinese_family_years,subject_information.chinese_school_work_years_spoken,subject_information.chinese_school_work_years_written,subject_information.comments,subject_information.education,subject_information.gender,subject_information.otherLanguage,subject_information.problems,subject_information.prolific_ID,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
19,condition1,1,陀,陀,f,2117,149,他,phon-phon,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,轄,轄,f,1796,150,嗨,phon-phon,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,森,林,j,1859,152,林,sem-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,簡,簡,f,1730,153,單,sem-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,蔬,蔬,f,1682,154,菜,sem-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,叫,六,j,1627,155,六,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,餵,餵,f,1902,156,懼,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,銘,銘,f,1686,157,字,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,棚,友,j,1632,158,友,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,黎,黎,f,3170,159,彬,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,孩,侵,j,1696,160,侵,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,擾,擾,f,1729,161,悠,phon-phon,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,倪,倪,f,1812,162,而,phon-phon,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,秩,秩,f,1801,163,肯,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,梓,梓,f,1781,164,某,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,普,普,f,1683,165,通,sem-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,很,車,j,1613,166,車,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,邏,輯,j,1659,167,輯,sem-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,遵,重,j,1598,168,重,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,氾,濫,j,1667,169,濫,sem-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,讀,邁,j,1725,170,邁,phon-phon,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,晚,勉,j,1804,171,勉,phon-phon,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,藥,邀,j,1611,172,邀,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,据,住,j,1606,173,住,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,眠,務,j,1622,174,務,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,綜,教,j,1625,175,教,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,程,現,j,1591,176,現,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,划,船,j,1587,177,船,sem-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,溶,溶,f,1627,178,易,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,謂,腸,j,1577,179,腸,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,迅,速,j,1793,180,速,sem-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,跟,董,j,1761,181,董,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,額,賽,j,1669,182,賽,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,紛,析,j,1615,183,析,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,那,飛,j,1585,184,飛,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,漆,端,j,1622,185,端,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,踝,裹,j,1597,186,裹,phon-phon,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,2,煉,葉,j,1622,187,葉,con,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,泥,泥,f,1705,188,姑,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,健,健,f,1870,189,立,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
19,condition1,1,儘,儘,f,1817,190,量,phon-sem,[],25,No,9,25,9,9,无,3,Female,普通话，英文,无,66d0e03800acfdbc181f1450,Chrome,Mac,900,1440,4.313183333333333,
33,condition1,1,壢,壢,f,2782,8,史,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,雖,營,j,2067,9,營,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,線,線,f,2189,10,權,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,氾,濫,j,2777,11,濫,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,軸,軸,f,2189,12,階,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,蔬,菜,j,2260,13,菜,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,締,締,f,2222,14,國,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,億,義,j,2363,15,義,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,東,東,f,2162,16,西,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,肥,胖,j,2321,17,胖,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,健,健,f,2109,18,立,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,諒,諒,f,2602,19,經,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,棚,棚,f,3032,20,友,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,城,功,j,2302,21,功,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,槌,槌,f,2451,22,錐,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,垃,圾,j,2589,23,圾,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,螺,類,j,2315,24,類,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,緊,緊,f,2331,25,張,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,結,即,j,2474,26,即,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,梓,梓,f,2336,27,某,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,普,通,j,3119,28,通,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,擾,擾,f,2235,29,悠,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,划,划,f,2104,30,船,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,暗,因,j,2876,31,因,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,源,因,j,2432,32,因,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,批,批,f,2679,33,筆,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,樣,輕,j,2388,34,輕,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,紐,醜,j,2213,35,醜,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,踝,踝,f,2303,36,裹,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,叫,六,j,3636,37,六,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,盪,盪,f,2704,38,棍,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,轄,轄,f,2725,39,嗨,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,稻,稻,f,2919,40,米,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,帳,帳,f,2349,41,煮,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,佑,左,j,4855,42,左,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,諷,諷,f,2315,43,刺,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,惶,帝,j,4610,44,帝,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,湧,湧,f,2318,45,敢,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,儒,須,j,2476,46,須,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,根,候,j,2805,47,候,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,村,村,f,2526,48,即,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,冰,冰,f,2650,49,冷,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,繪,港,j,3381,50,港,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,据,住,j,2373,52,住,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,糖,鄰,j,2206,53,鄰,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,剪,剪,f,2013,54,刀,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,銘,字,j,2203,55,字,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,擁,擁,f,2242,56,賞,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,孩,孩,f,2203,57,侵,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,那,飛,j,2292,58,飛,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,針,針,f,2180,59,線,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,企,天,j,2219,60,天,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,饑,饑,f,2364,61,餓,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,嬰,嬰,f,2212,62,兒,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,紛,析,j,2281,63,析,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,儘,量,j,3782,64,量,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,泥,泥,f,2082,65,姑,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,厭,惡,j,2288,66,惡,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,仇,仇,f,2302,67,恨,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,稀,望,j,2349,68,望,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,擅,廉,j,3057,69,廉,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,摺,摺,f,2235,70,席,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,革,命,j,2502,71,命,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,詞,詞,f,2348,72,絲,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,漆,端,j,2626,73,端,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,松,松,f,2352,74,工,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,騙,貶,j,2403,75,貶,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,漢,隔,j,2982,76,隔,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,形,再,j,2489,77,再,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,危,險,j,2356,78,險,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,轎,轎,f,2254,79,瞧,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,胸,胸,f,3347,80,奴,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,峽,峽,f,3471,81,述,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,真,真,f,2495,82,實,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,濃,濃,f,2422,83,田,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,堪,慎,j,2159,84,慎,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,準,準,f,2381,85,腦,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,簡,簡,f,2853,86,單,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,附,附,f,3116,87,出,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,審,判,j,2266,88,判,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,遲,遲,f,4852,89,夕,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,楓,雨,j,2226,90,雨,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,2,克,服,j,2169,91,服,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,壯,壯,f,2238,92,另,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,梯,梯,f,2593,93,帝,phon-phon,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,囚,囚,f,2793,94,犯,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,司,司,f,2483,95,進,con,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,輸,輸,f,2434,96,贏,sem-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
33,condition1,1,喧,喧,f,2299,97,佈,phon-sem,[],32,No,19,32,18,18,,3,Female,普通话，粤语，英语,没有,6595d5e0e40533319c0188c2,Chrome,Mac,900,1440,7.1082,
